CBOE_VX1_FWd,CBOE_VX1_FWo,CBOE_VX1_FWh,CBOE_VX1_FWl,CBOE_VX1_FWs,CBOE_VX1_FWv,CBOE_VX1_FWpo,CME_US1_FWd,CME_US1_FWo,CME_US1_FWh,CME_US1_FWl,CME_US1_FWs,CME_US1_FWv,CME_US1_FWpo,CME_FV1_FWd,CME_FV1_FWo,CME_FV1_FWh,CME_FV1_FWl,CME_FV1_FWs,CME_FV1_FWv,CME_FV1_FWpo,CME_C1_FWd,CME_C1_FWo,CME_C1_FWh,CME_C1_FWl,CME_C1_FWs,CME_C1_FWv,CME_C1_FWpo,CME_RR1_FWd,CME_RR1_FWo,CME_RR1_FWh,CME_RR1_FWl,CME_RR1_FWs,CME_RR1_FWv,CME_RR1_FWpo,CME_BO1_FWd,CME_BO1_FWo,CME_BO1_FWh,CME_BO1_FWl,CME_BO1_FWs,CME_BO1_FWv,CME_BO1_FWpo,CME_S1_FWd,CME_S1_FWo,CME_S1_FWh,CME_S1_FWl,CME_S1_FWs,CME_S1_FWv,CME_S1_FWpo,CME_W1_FWd,CME_W1_FWo,CME_W1_FWh,CME_W1_FWl,CME_W1_FWs,CME_W1_FWv,CME_W1_FWpo,CME_AD1_FWd,CME_AD1_FWo,CME_AD1_FWh,CME_AD1_FWl,CME_AD1_FWs,CME_AD1_FWv,CME_AD1_FWpo,CME_BP1_FWd,CME_BP1_FWo,CME_BP1_FWh,CME_BP1_FWl,CME_BP1_FWs,CME_BP1_FWv,CME_BP1_FWpo,CME_CD1_FWd,CME_CD1_FWo,CME_CD1_FWh,CME_CD1_FWl,CME_CD1_FWs,CME_CD1_FWv,CME_CD1_FWpo,CME_JY1_FWd,CME_JY1_FWo,CME_JY1_FWh,CME_JY1_FWl,CME_JY1_FWs,CME_JY1_FWv,CME_JY1_FWpo,CME_LC1_FWd,CME_LC1_FWo,CME_LC1_FWh,CME_LC1_FWl,CME_LC1_FWs,CME_LC1_FWv,CME_LC1_FWpo,CME_MP1_FWd,CME_MP1_FWo,CME_MP1_FWh,CME_MP1_FWl,CME_MP1_FWs,CME_MP1_FWv,CME_MP1_FWpo,CME_LB1_FWd,CME_LB1_FWo,CME_LB1_FWh,CME_LB1_FWl,CME_LB1_FWs,CME_LB1_FWv,CME_LB1_FWpo,CME_SF1_FWd,CME_SF1_FWo,CME_SF1_FWh,CME_SF1_FWl,CME_SF1_FWs,CME_SF1_FWv,CME_SF1_FWpo,ICE_B1_FWd,ICE_B1_FWo,ICE_B1_FWh,ICE_B1_FWl,ICE_B1_FWs,ICE_B1_FWv,ICE_B1_FWpo,ICE_G1_FWd,ICE_G1_FWo,ICE_G1_FWh,ICE_G1_FWl,ICE_G1_FWs,ICE_G1_FWv,ICE_G1_FWpo,ICE_O1_FWd,ICE_O1_FWo,ICE_O1_FWh,ICE_O1_FWl,ICE_O1_FWs,ICE_O1_FWv,ICE_O1_FWpo,ICE_ATW1_FWd,ICE_ATW1_FWo,ICE_ATW1_FWh,ICE_ATW1_FWl,ICE_ATW1_FWs,ICE_ATW1_FWv,ICE_ATW1_FWpo,ICE_SB1_FWd,ICE_SB1_FWo,ICE_SB1_FWh,ICE_SB1_FWl,ICE_SB1_FWs,ICE_SB1_FWv,ICE_SB1_FWpo,ICE_M1_FWd,ICE_M1_FWo,ICE_M1_FWh,ICE_M1_FWl,ICE_M1_FWs,ICE_M1_FWv,ICE_M1_FWpo,ICE_T1_FWd,ICE_T1_FWo,ICE_T1_FWh,ICE_T1_FWl,ICE_T1_FWs,ICE_T1_FWv,ICE_T1_FWpo,CME_NG1_FWd,CME_NG1_FWo,CME_NG1_FWh,CME_NG1_FWl,CME_NG1_FWs,CME_NG1_FWv,CME_NG1_FWpo,CME_CL1_FWd,CME_CL1_FWo,CME_CL1_FWh,CME_CL1_FWl,CME_CL1_FWs,CME_CL1_FWv,CME_CL1_FWpo,CME_RB1_FWd,CME_RB1_FWo,CME_RB1_FWh,CME_RB1_FWl,CME_RB1_FWs,CME_RB1_FWv,CME_RB1_FWpo,CME_HO1_FWd,CME_HO1_FWo,CME_HO1_FWh,CME_HO1_FWl,CME_HO1_FWs,CME_HO1_FWv,CME_HO1_FWpo
5/4/2018,16.55,17.05,16.25,16.375,99049,128472,5/4/2018,143.5,144.25,143.15625,143.65625,240323,843250,5/4/2018,113.53125,113.7265625,113.4609375,113.5234375,826017,3691288,5/4/2018,407.75,408.25,405.5,406.25,143125,831054,5/4/2018,13.02,13.02,12.925,12.93,171,6581,5/4/2018,30.75,30.94,30.52,30.77,41281,275264,5/4/2018,1052.75,1052.75,1036.25,1036.75,99399,426677,5/4/2018,537.25,537.25,523.5,526.25,78865,244221,5/4/2018,0.7533,0.7561,0.7493,0.7536,127079,156552,5/4/2018,1.3598,1.361,1.3511,1.3567,116796,187388,5/4/2018,0.7789,0.77965,0.77475,0.77845,72981,115043,5/4/2018,9184,9228.5,9175,9188.5,115425,161575,5/4/2018,107,107.1,105.825,106.05,23179,130943,5/4/2018,52110,52180,51510,51700,67200,207441,5/4/2018,576.5,576.5,576.5,576.5,196,5101,5/4/2018,1.0057,1.0069,1.0011,1.0028,27055,90016,5/14/2018,77.05,78.53,76.55,78.23,280832,452840,5/14/2018,675.5,685.75,672.5,681,83432,193987,5/14/2018,2.2146,2.2543,2.2103,2.2496,6593,4637,5/14/2018,91.35,93,91.35,93,23,3788,5/4/2018,11.74,11.75,11.48,11.51,41499,516378,5/14/2018,53.77,54.99,53.6,54.78,11530,47973,5/14/2018,70.45,71.25,70.27,70.96,52873,83929,5/4/2018,2.731,2.742,2.702,2.711,103654,274577,5/4/2018,68.5,69.97,68.12,69.72,686817,518182,5/4/2018,2.095,2.1238,2.0821,2.114,67824,155304,5/4/2018,2.1181,2.1575,2.1074,2.154,60600,138900
5/3/2018,16.7,17.6,16.5,16.525,110328,118976,5/3/2018,143.09375,143.9375,142.90625,143.5625,267967,843936,5/3/2018,113.4609375,113.6328125,113.4375,113.53125,827682,3675674,5/3/2018,404.75,408.25,403.25,408,159971,835780,5/3/2018,13.005,13.03,12.96,13.015,205,6570,5/3/2018,30.6,30.85,30.38,30.81,44255,275546,5/3/2018,1043,1055.5,1034,1053.25,106476,431846,5/3/2018,526,538.5,520.5,538,72977,243006,5/3/2018,0.7495,0.7543,0.7486,0.7531,132142,149883,5/3/2018,1.3599,1.3654,1.3562,1.3595,133455,186143,5/3/2018,0.77725,0.78085,0.7752,0.77885,71658,114707,5/3/2018,9126,9204,9124.5,9181,147142,159569,5/3/2018,105,107.575,104.5,106.525,38563,136703,5/3/2018,51980,52400,51720,52030,75859,212065,5/3/2018,570.1,576,565.1,566.5,893,4861,5/3/2018,1.0045,1.0079,1.0034,1.0059,28606,87212,5/11/2018,77.55,77.6,76.95,77.12,255544,465255,5/11/2018,676,679.5,672.25,677.5,85699,210045,5/11/2018,2.2224,2.2341,2.2128,2.222,4676,4904,5/11/2018,91,91.3,91,91,8,3757,5/3/2018,11.7,11.78,11.6,11.69,39417,525916,5/11/2018,53.4,54.19,53,53.89,7640,49058,5/11/2018,71.48,71.6,70.47,70.7,42168,88764,5/3/2018,2.759,2.773,2.7,2.726,156441,268771,5/3/2018,67.68,68.6,67.21,68.43,689117,516664,5/3/2018,2.0711,2.0936,2.0529,2.0875,72871,161215,5/3/2018,2.1139,2.1268,2.1011,2.1127,69563,140418
5/2/2018,16.45,16.8,16.1,16.775,83973,110900,5/2/2018,143.3125,143.5625,142.6875,143.25,271236,830054,5/2/2018,113.3984375,113.46875,113.3046875,113.4375,739459,3652786,5/2/2018,405,406.25,403.75,405,165859,830311,5/2/2018,12.92,13.08,12.89,13.03,419,6574,5/2/2018,30.33,30.8,30.33,30.6,62419,273467,5/2/2018,1053.25,1054.75,1039.25,1043,97606,436034,5/2/2018,529,534.5,521,526.75,103424,246935,5/2/2018,0.7487,0.7538,0.7476,0.751,138070,142323,5/2/2018,1.3639,1.3694,1.3582,1.3631,136179,189077,5/2/2018,0.7792,0.7818,0.7766,0.7787,90719,113919,5/2/2018,9126,9148.5,9111.5,9136,120945,157993,5/2/2018,106.2,106.825,104.35,104.85,33584,138709,5/2/2018,52360,52620,51690,52110,92325,215320,5/2/2018,575,581,570.5,575.1,844,4565,5/2/2018,1.007,1.0102,1.0036,1.0067,31033,84023,5/10/2018,77.44,78,76.51,77.47,307228,494274,5/10/2018,674,679,666.75,671,139001,206221,5/10/2018,2.2267,2.2328,2.193,2.2228,7276,4994,5/10/2018,89.2,90,89.2,90,75,3801,5/2/2018,11.5,11.89,11.29,11.75,105988,530239,5/10/2018,52.67,53.57,52.4,53.04,10795,51648,5/10/2018,71.42,71.88,70.57,71.36,48265,89768,5/2/2018,2.805,2.811,2.745,2.754,125251,263436,5/2/2018,67.49,68.14,66.92,67.93,787642,519550,5/2/2018,2.0796,2.0921,2.0564,2.0798,94482,168043,5/2/2018,2.0999,2.1253,2.0915,2.1215,83621,149841
5/1/2018,16.97,17.1,16.4,16.475,75416,105231,5/1/2018,143.40625,143.625,142.96875,143.15625,218311,821854,5/1/2018,113.4609375,113.4765625,113.34375,113.3515625,523004,3660688,5/1/2018,401,406,399.75,405.75,240988,816122,5/1/2018,13.06,13.075,12.87,12.885,244,6579,5/1/2018,30.65,30.76,30.15,30.33,68391,267328,5/1/2018,1048.75,1055.5,1041,1053.25,85540,442077,5/1/2018,512.5,530,506,529.25,112360,245111,5/1/2018,0.753,0.7546,0.7473,0.7491,101497,139139,5/1/2018,1.3797,1.3803,1.3618,1.3646,131090,188043,5/1/2018,0.7797,0.7807,0.77505,0.779,84848,114750,5/1/2018,9175,9180,9125,9134,87769,154401,5/1/2018,106.3,106.4,103.825,105.825,40919,142034,5/1/2018,53040,53090,52250,52430,44935,215288,5/1/2018,564.2,572.1,563.3,572.1,772,4509,5/1/2018,1.0133,1.0136,1.0068,1.0073,19704,82911,5/9/2018,76.19,77.43,76.08,77.21,356908,513197,5/9/2018,663.75,675.5,663.75,674.25,147667,205719,5/9/2018,2.1914,2.2255,2.1914,2.218,8649,5680,5/9/2018,88,88.95,88,88.8,69,4004,5/1/2018,11.8,11.8,11.52,11.69,63929,535498,5/9/2018,53.3,53.89,52.5,52.66,10915,52663,5/9/2018,70.19,71.36,70.15,71.14,47027,93185,5/1/2018,2.764,2.82,2.759,2.802,163457,287827,5/1/2018,68.56,68.9,66.85,67.25,691687,534133,5/1/2018,2.13,2.132,2.0729,2.0876,73625,171505,5/1/2018,2.1489,2.1537,2.091,2.0997,80068,151735
4/30/2018,16.67,16.952,16.408,16.865,90403,105845,4/30/2018,143.15625,143.875,142.9375,143.84375,276290,814678,4/30/2018,113.4296875,113.515625,113.375,113.5078125,745339,3641689,4/30/2018,397.55,402.35,397.3,399.1,206789,645996,4/30/2018,12.951,13.081,12.927,13.013,304,5272,4/30/2018,30.654,30.766,30.536,30.566,36205,213098,4/30/2018,1055.05,1065.3,1044.9,1046.35,85643,357274,4/30/2018,500.6,513.7,500.55,510.9,72476,194881,4/30/2018,0.7582,0.7583,0.7526,0.753,94084,135732,4/30/2018,1.3809,1.3822,1.3742,1.3776,117540,186785,4/30/2018,0.7799,0.78165,0.7775,0.7794,62690,115262,4/30/2018,9193,9200.5,9164,9178,84271,150826,4/30/2018,107.625,107.825,105.775,106.1,34457,145230,4/30/2018,53280,53290,52760,53040,43210,215620,4/30/2018,560.44,567.44,560.36,565.12,456,3914,4/30/2018,1.0161,1.0168,1.0119,1.0132,24923,79798,5/8/2018,75.6,76.18,73.1,74.85,514959,558160,5/8/2018,659.25,665,640.25,647.25,144443,217071,5/8/2018,2.1685,2.1907,2.1098,2.1577,11731,5523,5/8/2018,87,87.9,87,87.6,30,3955,4/30/2018,11.538,11.736,11.466,11.704,56578,426023,5/8/2018,52.5,53.6,51.95,52.37,8375,53988,5/8/2018,70.02,70.4,67.64,69.06,75880,94910,4/30/2018,2.763,2.778,2.728,2.763,126769,287709,4/30/2018,68.15,69.34,67.17,68.57,753455,536864,4/30/2018,2.12708,2.15136,2.09782,2.13048,63621,136937,4/30/2018,2.1442,2.17644,2.11252,2.15292,59196,124261
4/27/2018,16.96,17.338,16.59,16.665,84880,112233,4/27/2018,142.5625,143.28125,142.5,143.25,214715,820534,4/27/2018,113.375,113.4765625,113.328125,113.4453125,657738,3660538,4/27/2018,390.95,395.6,390.65,394.9,229751,509833,4/27/2018,12.82,12.966,12.783,12.927,334,4026,4/27/2018,30.948,30.978,30.43,30.61,67272,162947,4/27/2018,1035.4,1053.5,1025.9,1051.75,129218,278897,4/27/2018,489.55,497.7,485.35,497.3,40684,147254,4/27/2018,0.7553,0.7585,0.7532,0.758,100526,130721,4/27/2018,1.3943,1.3963,1.3777,1.3818,155833,179414,4/27/2018,0.7777,0.7805,0.77595,0.78,56714,114272,4/27/2018,9177,9209.5,9156,9200,132175,154477,4/27/2018,104.6,107.225,104.2,107,33569,147246,4/27/2018,52700,53350,52620,53280,59201,216881,4/27/2018,556.18,564.16,556.04,563.26,539,3349,4/27/2018,1.0144,1.0169,1.0116,1.0162,26392,78016,5/7/2018,75,76.34,74.83,76.17,228645,577053,5/7/2018,657,665.5,654.25,662.75,77869,223028,5/7/2018,2.1722,2.1868,2.1593,2.185,4626,5873,5/7/2018,87,87,86.15,86.15,2,3955,4/27/2018,11.23,11.56,11.036,11.4,59909,326326,5/7/2018,52.28,52.28,52.28,52.28,0,54058,5/7/2018,69.81,70.83,69.52,70.73,50592,97238,4/27/2018,2.826,2.834,2.768,2.771,127928,285449,4/27/2018,68.21,68.36,67.64,68.1,539495,547156,4/27/2018,2.11676,2.12944,2.10656,2.1275,55952,106838,4/27/2018,2.14932,2.15486,2.13526,2.14094,54056,98085
4/26/2018,17.48,17.82,16.83,16.935,93291,120906,4/26/2018,141.78125,142.625,141.59375,142.375,214824,819698,4/26/2018,113.28125,113.4453125,113.265625,113.375,747739,3664996,4/26/2018,389.6,390.7,387.7,389.7,149376,396473,4/26/2018,13.138,13.188,12.674,12.806,1117,2950,4/26/2018,30.898,31.028,30.844,30.922,51239,118283,4/26/2018,1031.95,1039.2,1028.6,1032.6,88764,217709,4/26/2018,490.55,496.6,480.8,484.25,45843,106219,4/26/2018,0.7565,0.7589,0.7547,0.7553,114980,124910,4/26/2018,1.3962,1.4028,1.3925,1.3955,115234,180192,4/26/2018,0.77955,0.78075,0.7769,0.7777,65767,114484,4/26/2018,9163,9197.5,9160.5,9173.5,114905,155413,4/26/2018,105.8,106.275,104.15,104.35,28974,148190,4/26/2018,52570,52920,52400,52650,66108,229302,4/26/2018,555.6,559.38,551.62,559.22,625,2971,4/26/2018,1.021,1.0228,1.0146,1.015,31365,73260,5/4/2018,73.74,75.08,73.24,74.87,284193,590654,5/4/2018,643.25,655.5,639.75,649,94237,228880,5/4/2018,2.116,2.1571,2.1075,2.154,4957,6523,5/4/2018,86.45,86.45,86.1,86.15,45,3958,4/26/2018,10.94,11.21,10.892,11.134,64779,236825,5/4/2018,51.5,52.55,50.8,52.28,5650,54398,5/4/2018,68.56,69.97,68.12,69.72,50337,95274,4/26/2018,2.807,2.843,2.795,2.8354,127158,224098,4/26/2018,68.03,68.78,67.71,68.19,658086,547393,4/26/2018,2.09218,2.11724,2.08914,2.11402,45096,80696,4/26/2018,2.13508,2.16046,2.1332,2.15264,45436,75460
4/25/2018,17.694,18.516,17.392,17.715,127417,138985,4/25/2018,142.28125,142.5,141.53125,141.75,264798,813033,4/25/2018,113.3046875,113.3515625,113.1953125,113.296875,989883,3553169,4/25/2018,382.8,389.1,382.3,388.35,132618,289536,4/25/2018,13.122,13.2,13.107,13.128,573,2270,4/25/2018,31.05,31.126,30.782,30.844,55400,81760,4/25/2018,1024.5,1035.6,1022.8,1029.85,70605,158039,4/25/2018,475.45,491.1,474.7,488.8,38591,70153,4/25/2018,0.7602,0.7607,0.7552,0.7565,96033,120059,4/25/2018,1.401,1.4028,1.3955,1.3972,75375,178525,4/25/2018,0.78035,0.78075,0.77615,0.7792,63761,114040,4/25/2018,9221,9223,9166.5,9176,124423,153094,4/25/2018,105.025,105.8,104.625,105.575,20953,148923,4/25/2018,52700,52750,51800,52460,76301,230855,4/25/2018,554.48,559.02,552.68,554.04,699,2950,4/25/2018,1.0258,1.0261,1.0198,1.022,20324,70855,5/3/2018,73.07,74.09,72.47,73.62,371394,601840,5/3/2018,641.75,645.5,636.75,639.25,133585,219763,5/3/2018,2.1145,2.1262,2.1013,2.1127,5849,6975,5/3/2018,86.1,86.1,86.1,86.1,0,3946,4/25/2018,11.192,11.2,10.738,10.912,44018,151758,5/3/2018,50.52,51.3,50.15,50.59,11140,53578,5/3/2018,67.69,68.6,67.23,68.43,44242,93885,4/25/2018,2.8006,2.8142,2.7724,2.7986,94815,176942,4/25/2018,67.75,68.18,67.11,68.05,760657,537498,4/25/2018,2.09618,2.09938,2.07048,2.09074,40039,61500,4/25/2018,2.1261,2.1364,2.1139,2.1335,38831,57104
4/24/2018,16.85,18.51,16.2,17.675,187556,152532,4/24/2018,142.9375,143.28125,142.28125,142.53125,271196,814499,4/24/2018,113.3203125,113.3984375,113.21875,113.390625,817304,3536374,4/24/2018,378.5,381.5,377,381.25,79756,206096,4/24/2018,13.07,13.15,13.015,13.13,565,1960,4/24/2018,31.07,31.29,30.95,31.01,38304,51463,4/24/2018,1020.75,1026.25,1016.25,1022.25,69920,106742,4/24/2018,461.25,473,455.5,472.5,26778,36473,4/24/2018,0.7602,0.7621,0.7579,0.7599,117948,114152,4/24/2018,1.3969,1.4019,1.3951,1.4003,97901,177467,4/24/2018,0.77915,0.7813,0.7783,0.78005,63846,115610,4/24/2018,9229,9244,9189,9233.5,137241,151515,4/24/2018,105.5,106.675,104.775,105.05,29392,149846,4/24/2018,52300,52840,52290,52560,68356,237437,4/24/2018,550.1,556.7,546.3,556.6,639,3126,4/24/2018,1.0266,1.0283,1.0237,1.0262,25004,67644,5/2/2018,73.28,73.63,72.38,73.36,336337,616068,5/2/2018,641.5,645.25,636.25,638.25,109595,223305,5/2/2018,2.1068,2.125,2.0915,2.1215,6139,6547,5/2/2018,86.5,86.5,85.85,85.85,12,3959,4/24/2018,11.2,11.29,10.96,11.14,32212,73013,5/2/2018,51.5,52.47,50.25,50.53,11010,53188,5/2/2018,67.45,68.13,66.92,67.93,51610,95650,4/24/2018,2.7586,2.7994,2.7412,2.7938,75334,130536,4/24/2018,68.95,69.38,67.54,67.7,826990,553193,4/24/2018,2.1346,2.1354,2.0856,2.0949,33172,45891,4/24/2018,2.1476,2.1564,2.123,2.1276,24219,41256
4/23/2018,16.87,17.3,16.45,16.825,89949,156121,4/23/2018,142.96875,143.0625,142.28125,142.96875,221095,813149,4/23/2018,113.4140625,113.421875,113.28125,113.3359375,704230,3543973,4/23/2018,376.5,379.25,376.25,378.5,109983,243950,4/23/2018,13,13.125,12.9,13.065,774,2645,4/23/2018,31.26,31.4,30.89,31.04,58204,65068,4/23/2018,1027.5,1033.25,1017.25,1020.75,53540,124296,4/23/2018,464.25,469,458.75,461.5,55137,47916,4/23/2018,0.7667,0.7683,0.76,0.7602,100486,106505,4/23/2018,1.4032,1.4064,1.3959,1.397,95706,182258,4/23/2018,0.78475,0.7851,0.77845,0.77905,72971,118917,4/23/2018,9312.5,9321,9227,9237.5,128296,146858,4/23/2018,104.55,105.475,104.3,104.875,20164,151301,4/23/2018,53430,53520,52290,52460,76333,235803,4/23/2018,547.2,551,542,546.7,541,3394,4/23/2018,1.0297,1.0305,1.0262,1.0266,25336,63800,5/1/2018,74.65,74.98,72.74,73.13,349962,648042,5/1/2018,653.25,655.25,638,644.25,105567,232179,5/1/2018,2.1469,2.1476,2.0911,2.0997,5611,6519,5/1/2018,86.85,86.85,86.85,86.85,5,3954,4/23/2018,11.67,11.68,11.18,11.21,39477,90494,5/1/2018,53,53.14,51.63,51.68,13750,52493,5/1/2018,68.57,68.88,66.86,67.25,45886,97392,4/23/2018,2.75,2.7622,2.7122,2.747,96866,104478,4/23/2018,68.22,69.03,67.14,68.64,721635,567940,4/23/2018,2.0925,2.1367,2.074,2.1237,37682,52469,4/23/2018,2.1172,2.151,2.1006,2.1409,31252,50166
4/20/2018,16.55,17.3,16.3,17.025,134877,154875,4/20/2018,143.84375,143.96875,142.90625,143.09375,233136,816030,4/20/2018,113.6171875,113.65625,113.40625,113.4453125,627162,3543393,4/20/2018,381.25,381.75,376.25,376.5,135146,297963,4/20/2018,13.005,13.07,12.96,12.99,637,3079,4/20/2018,31.42,31.49,31.25,31.3,54076,85432,4/20/2018,1037,1038.5,1027.75,1028.75,58142,162814,4/20/2018,476.25,476.75,462.25,463.25,44719,63578,4/20/2018,0.7728,0.773,0.7656,0.7668,103927,98129,4/20/2018,1.4117,1.4121,1.4029,1.4055,133018,194235,4/20/2018,0.7903,0.7924,0.78385,0.78515,78389,122055,4/20/2018,9345,9346,9304,9327.5,115591,148979,4/20/2018,103.5,104,101.625,103.725,22248,152272,4/20/2018,53690,53770,53040,53410,81627,237890,4/20/2018,549.9,551.7,546.2,548.6,694,3746,4/20/2018,1.034,1.0347,1.0292,1.0304,24676,61077,4/30/2018,73.916,75.57,72.942,74.786,307192,516652,4/30/2018,651.8,661,642.6,651.5,101494,212683,4/30/2018,2.1157,2.1724,2.1139,2.1493,5794,6978,4/30/2018,86.57,86.57,86.56,86.56,9,3978,4/20/2018,11.74,11.78,11.57,11.64,23240,95303,4/30/2018,52.27,53.22,51.6,53.09,8470,51593,4/30/2018,68.1,69.34,67.18,68.57,43859,98202,4/20/2018,2.675,2.746,2.658,2.739,155393,97293,4/20/2018,68.228,68.652,67.492,68.396,575546,463841,4/20/2018,2.0772,2.0987,2.0605,2.0959,34677,60493,4/20/2018,2.1178,2.1265,2.0856,2.123,27683,57637
4/19/2018,16.25,17.15,16.25,16.575,103862,160086,4/19/2018,144.78125,144.9375,143.375,143.78125,353184,807546,4/19/2018,113.734375,113.765625,113.5390625,113.59375,892951,3570046,4/19/2018,382.75,383.5,380.75,382,91650,319290,4/19/2018,13.165,13.175,13.035,13.08,435,3403,4/19/2018,31.41,31.57,31.33,31.41,31192,97093,4/19/2018,1041.75,1044.75,1032.75,1037.25,77910,191968,4/19/2018,477.5,480,471.75,476.75,40016,73086,4/19/2018,0.7787,0.7813,0.7719,0.7724,117057,97125,4/19/2018,1.424,1.4279,1.41,1.411,152603,198071,4/19/2018,0.79295,0.79545,0.7897,0.7901,77045,123842,4/19/2018,9362,9363.5,9334,9344,108267,146452,4/19/2018,105.15,105.425,102.575,103,30425,152460,4/19/2018,54850,54890,53620,53810,85755,232218,4/19/2018,550.6,554.8,546,552.2,848,4089,4/19/2018,1.0373,1.0394,1.0331,1.0334,29164,58667,4/27/2018,74.198,74.496,73.81,74.13,239116,427954,4/27/2018,652.65,654.95,649.65,652.05,60073,198942,4/27/2018,2.14266,2.15074,2.13298,2.13762,7377,6066,4/27/2018,85.05,85.59,85.05,85.59,10,4007,4/19/2018,11.68,11.81,11.63,11.75,37635,108480,4/27/2018,50.836,52.16,50.472,51.998,6257,42927,4/27/2018,68.07,68.35,67.65,68.1,35045,100397,4/19/2018,2.744,2.751,2.658,2.66,230579,117159,4/19/2018,68.738,69.554,67.992,68.314,559439,363945,4/19/2018,2.074,2.0928,2.0665,2.0774,31061,66868,4/19/2018,2.1007,2.1285,2.0941,2.1094,32584,61262
4/18/2018,16.4,17.2,16.05,16.425,150677,164747,4/18/2018,145.59375,145.84375,144.65625,144.9375,271506,809521,4/18/2018,113.9140625,113.9453125,113.6953125,113.71875,700392,3515433,4/18/2018,380.75,383.5,380,383,125943,338032,4/18/2018,13.11,13.21,13.075,13.175,549,3624,4/18/2018,31.25,31.43,31.16,31.43,48007,104312,4/18/2018,1046.25,1052.5,1039,1041.75,86115,205990,4/18/2018,466.25,476,465.5,475.25,44607,85615,4/18/2018,0.7771,0.7798,0.7744,0.7785,87060,97673,4/18/2018,1.4327,1.4349,1.4207,1.4239,130237,202778,4/18/2018,0.7978,0.7978,0.7908,0.79245,118069,121391,4/18/2018,9381,9381,9346.5,9357.5,89616,145185,4/18/2018,105.3,105.975,104.95,105.275,20357,152816,4/18/2018,54920,55120,54700,54860,47444,227776,4/18/2018,543.4,552.1,543.4,550.7,777,4233,4/18/2018,1.0399,1.0412,1.0361,1.0377,27643,58876,4/26/2018,73.89,74.646,73.794,74.396,218880,348453,4/26/2018,649.6,657.35,648.85,655.45,92540,181159,4/26/2018,2.13808,2.15692,2.13118,2.14896,4355,4924,4/26/2018,85.53,85.56,84.72,84.72,8,4002,4/18/2018,11.71,11.76,11.6,11.74,26178,118839,4/26/2018,50.76,51.624,50.74,51.462,5218,36709,4/26/2018,68.15,68.78,67.72,68.19,49785,98027,4/18/2018,2.741,2.79,2.734,2.739,121115,144801,4/18/2018,66.684,68.906,66.552,68.47,398684,272961,4/18/2018,2.046,2.0783,2.0433,2.0683,41114,73007,4/18/2018,2.0623,2.1045,2.0591,2.0911,54437,69016
4/17/2018,17.4,17.45,15.95,16.375,168960,179537,4/17/2018,145.46875,146.0625,145.21875,146.03125,234598,800527,4/17/2018,113.9140625,113.9765625,113.84375,113.96875,548250,3489826,4/17/2018,383,384.5,379.75,380.25,219351,370703,4/17/2018,13.015,13.16,12.85,13.155,624,3641,4/17/2018,31.27,31.41,31.16,31.19,46132,115803,4/17/2018,1043.25,1049.25,1040,1046,71147,219416,4/17/2018,463.75,470.75,461.5,466.25,53491,96485,4/17/2018,0.778,0.7792,0.776,0.7769,72443,98242,4/17/2018,1.4375,1.4413,1.4318,1.4322,115062,199774,4/17/2018,0.79665,0.7992,0.79585,0.7974,64424,125219,4/17/2018,9372,9392.5,9362.5,9380.5,83548,145756,4/17/2018,104.25,106.175,104.25,104.9,25944,153082,4/17/2018,55020,55220,54830,55030,38347,226178,4/17/2018,535.5,545.7,535.5,542.1,652,4435,4/17/2018,1.0469,1.0489,1.0383,1.0402,25198,56120,4/25/2018,73.852,74.028,73.014,73.846,269775,316167,4/25/2018,647.35,649.6,642.9,647.1,60690,161078,4/25/2018,2.1232,2.13338,2.11296,2.131,3640,3586,4/25/2018,83.7,84.36,83.7,84.36,4,3950,4/17/2018,11.95,11.97,11.65,11.65,42678,138270,4/25/2018,49.746,51.274,49.716,50.874,6414,29793,4/25/2018,67.86,68.17,67.12,68.05,54830,99886,4/17/2018,2.747,2.761,2.711,2.738,90269,162893,4/17/2018,66.416,66.744,65.566,66.518,478901,231388,4/17/2018,2.0457,2.0503,2.0253,2.0412,65052,81753,4/17/2018,2.073,2.0801,2.049,2.0571,71009,72702
